174.37737844,-40.31448268,-58.3976519176
174.62584141,-40.4052512,-50.6956039967
174.87505052,-40.49554436,-43.6804835214
175.12500424,-40.58535665,-34.9473320329
175.37570098,-40.67468257,-26.3219566005
175.627139,-40.76351664,-19.6584748658
175.87931647,-40.85185338,-15.5440920903
176.13223146,-40.93968732,-13.132319769
176.38588191,-41.02701299,-11.8055827269
176.64026568,-41.11382494,-10.6890625055
176.89538048,-41.20011774,-9.05349833726
177.15122393,-41.28588595,-6.39068773169
177.40779353,-41.37112416,-2.98176204979
173.29057655,-39.70943163,-276.885929551
173.53881444,-39.80356162,-204.725971488
173.78781983,-39.89723031,-130.072530788
174.03759162,-39.99043198,-100.839568216
174.28812859,-40.08316089,-75.6068527621
174.53942942,-40.17541129,-58.5946598465
174.79149267,-40.26717748,-51.7753195001
175.04431681,-40.35845371,-44.9364555395
175.29790021,-40.44923429,-35.5877417937
175.5522411,-40.53951348,-26.3321060529
175.80733762,-40.6292856,-19.6754258047
176.06318778,-40.71854495,-15.6589333043
176.3197895,-40.80728584,-13.3289321004
176.57714057,-40.8955026,-11.853875203
176.83523865,-40.98318957,-10.5260558877
177.09408131,-41.0703411,-8.88382795293
177.35366597,-41.15695155,-6.5600996886
177.61398994,-41.2430153,-3.54321530693
173.4348591,-39.56515212,-288.041832607
173.68514595,-39.6597866,-216.84361073
173.93620648,-39.75395168,-126.949024238
174.1880395,-39.8476415,-101.69979514
174.44064369,-39.9408502,-79.3253050456
174.69401764,-40.03357193,-60.8262630797
174.94815983,-40.12580084,-53.4751299882
175.20306861,-40.21753109,-45.9105476736
175.45874225,-40.30875685,-35.925741548
175.71517888,-40.39947228,-26.6813995802
175.97237652,-40.48967158,-19.9961071884
176.23033308,-40.57934892,-15.8201532106
176.48904635,-40.66849851,-13.2166503444
176.748514,-40.75711456,-11.5357361003
177.00873358,-40.8451913,-10.24397035
177.26970251,-40.93272296,-8.86172740789
177.5314181,-41.0197038,-6.88579669324
177.79387753,-41.10612808,-3.99068079938
173.57914997,-39.42086289,-293.056348806
173.82967072,-39.51531654,-231.392498937
174.08096011,-39.60929948,-128.819525651
174.33301686,-39.70280587,-104.134226796
174.58583961,-39.79582984,-84.3130007997
174.83942687,-39.88836556,-65.0872020208
175.09377706,-39.98040719,-55.7658279049
175.34888849,-40.07194888,-46.7037840072
175.60475933,-40.16298481,-36.1892288275
175.86138768,-40.25350916,-26.9990183084
176.11877149,-40.34351613,-20.0444804221
176.37690861,-40.4329999,-15.5451487778
176.63579676,-40.5219547,-12.7445654234
176.89543356,-40.61037473,-11.0447740797
177.15581649,-40.69825425,-9.87504414478
177.41694293,-40.78558749,-8.62747998577
177.67881011,-40.87236873,-6.66592009606
177.94141516,-40.95859224,-3.67255325542
173.7234501,-39.27656299,-292.642474558
173.97208693,-39.37004295,-244.588646211
174.22147453,-39.46305889,-138.581916782
174.4716116,-39.55560509,-109.839281638
174.72249675,-39.64767587,-89.0773706598
174.97412848,-39.73926553,-70.201969442
175.22650518,-39.83036837,-58.5509164225
175.47962516,-39.92097873,-47.7309557943
175.73348658,-40.01109092,-36.7688640364
175.98808752,-40.10069928,-27.2222598078
176.24342595,-40.18979815,-20.0771401874
176.49949972,-40.27838188,-15.3294526944
176.75630655,-40.36644485,-12.4136292378
177.01384408,-40.45398142,-10.69203917
177.27210981,-40.54098599,-9.51102337247
177.53110113,-40.62745295,-8.2192282604
177.7908153,-40.71337674,-6.17478609269
178.05124949,-40.79875177,-2.9097081765
173.90642156,-39.14679434,-296.372732174
174.15038184,-39.23814934,-244.478491709
174.39505799,-39.32905685,-146.441122239
174.64044874,-39.41951154,-115.600433318
174.8865527,-39.50950803,-89.5776901936
175.13336841,-39.59904099,-72.1139021174
175.38089429,-39.68810506,-59.7885479177
175.62912867,-39.77669491,-47.6941249631
175.87806979,-39.86480521,-36.5084526234
176.12771577,-39.95243063,-26.9318146245
176.37806465,-40.03956586,-19.8480381604
176.62911435,-40.1262056,-15.16401298
176.88086269,-40.21234456,-12.2605484411
177.13330739,-40.29797744,-10.4839488467
177.38644607,-40.38309899,-9.1927276006
177.64027621,-40.46770395,-7.7635236353
177.89479522,-40.55178707,-5.59582050711
178.15000038,-40.63534312,-2.47165435647
174.13333795,-39.0333499,-298.103747546
174.36501418,-39.11964716,-229.731591408
174.59732901,-39.20553989,-147.545411166
174.83028129,-39.29102353,-118.10759735
175.06386979,-39.37609352,-87.4461909857
175.29809318,-39.4607453,-72.537866877
175.53295007,-39.54497435,-60.6084618423
175.76843899,-39.6287761,-48.1441334276
176.00455839,-39.71214603,-36.7659846788
176.24130663,-39.79507962,-27.4648954969
176.478682,-39.87757234,-20.5608805473
176.7166827,-39.95961968,-15.8557335826
176.95530683,-40.04121714,-12.8055388826
177.19455245,-40.12236023,-10.8357826626
177.43441749,-40.20304446,-9.39415050472
177.67489981,-40.28326536,-7.9539692114
177.91599719,-40.36301847,-6.01697899316
178.15770732,-40.44229934,-3.28310695518
174.30203784,-38.89796418,-296.991661757
174.53256037,-38.9835228,-235.498086978
174.7637093,-39.06868036,-161.213393758
174.99548343,-39.15343238,-121.339786743
175.22788149,-39.23777438,-87.3809295592
175.46090214,-39.32170192,-73.6903950252
175.69454396,-39.40521053,-61.0553720116
175.92880545,-39.48829576,-47.4685618699
176.16368504,-39.57095317,-35.7368837391
176.39918107,-39.65317832,-26.5965191813
176.63529181,-39.73496679,-20.0840079934
176.87201545,-39.81631414,-15.6776951728
177.10935008,-39.89721598,-12.7597300779
177.34729373,-39.9776679,-10.7769373752
177.58584433,-40.0576655,-9.21068299696
177.82499974,-40.13720441,-7.57862500429
178.06475774,-40.21628025,-5.43556251308
178.30511599,-40.29488867,-2.62110782244
174.44650142,-38.75350193,-295.636866341
174.67297325,-38.83732372,-245.48692378
174.90004451,-38.92075815,-180.602806458
175.12771403,-39.00380099,-126.809831209
175.35598057,-39.08644804,-93.0285278249
175.58484281,-39.16869507,-77.5997756758
175.81429939,-39.25053787,-64.5355260301
176.04434885,-39.33197225,-49.8032259921
176.27498966,-39.412994,-37.0904213804
176.50622023,-39.49359893,-27.612332387
176.73803889,-39.57378286,-21.0013073277
176.97044389,-39.65354162,-16.5254392474
177.20343341,-39.73287103,-13.4617658069
177.43700555,-39.81176695,-11.3044471987
177.67115834,-39.89022522,-9.59705323441
177.90588973,-39.96824171,-7.91903420716
178.14119759,-40.04581229,-5.86591967996
178.37707971,-40.12293284,-3.3480023135
174.55449922,-38.59550496,-299.009358743
174.7832312,-38.6800181,-257.099136529
175.01257003,-38.76413611,-197.797945631
175.24251447,-38.84785467,-134.669634186
175.47306322,-38.93116944,-100.089391085
175.70421489,-39.01407608,-82.7773071533
175.93596804,-39.09657026,-68.3242209704
176.16832112,-39.17864767,-51.9933459162
176.40127254,-39.260304,-38.1799848607
176.63482062,-39.34153494,-28.2235390409
176.8689636,-39.4223362,-21.4976015926
177.10369965,-39.50270347,-16.9936542143
177.33902686,-39.5826325,-13.8334722442
177.57494323,-39.66211901,-11.5379490704
177.81144669,-39.74115873,-9.68913015337
178.04853511,-39.81974742,-7.86877416483
178.28620623,-39.89788085,-5.65461846015
178.52445776,-39.97555479,-2.91885190572
174.75589409,-38.47207357,-299.74611111
174.97948915,-38.55431104,-249.842303771
175.20365809,-38.63617018,-184.759931462
175.42839972,-38.71764697,-130.462548059
175.65371277,-38.79873737,-99.9719966882
175.87959588,-38.87943737,-84.3565390293
176.10604767,-38.95974294,-68.4208760508
176.33306667,-39.03965009,-51.7750719392
176.56065133,-39.1191548,-38.0502781819
176.78880004,-39.19825307,-28.4001516119
177.01751114,-39.27694094,-21.8654608939
177.24678287,-39.3552144,-17.3858061952
177.47661342,-39.43306948,-14.1611165605
177.7070009,-39.51050224,-11.7784859059
177.93794335,-39.58750871,-9.83105938187
178.16943874,-39.66408495,-7.90767281468
178.40148495,-39.74022703,-5.68556945269
178.63407982,-39.81593103,-3.29257888147
174.9530849,-38.34691803,-297.160476132
175.1696305,-38.42621183,-239.505050204
175.38670886,-38.50515014,-171.683096135
175.60431884,-38.58372933,-126.757362528
175.82245923,-38.66194576,-100.124685579
176.04112879,-38.73979578,-84.6586402828
176.26032621,-38.81727579,-68.9508485411
176.48005012,-38.89438215,-52.824392632
176.70029909,-38.97111125,-39.243944341
176.92107162,-39.04745948,-29.4288595804
177.14236618,-39.12342324,-22.5813750877
177.36418115,-39.19899894,-17.909463593
177.58651486,-39.27418299,-14.5827636962
177.80936558,-39.34897181,-12.0690775212
178.0327315,-39.42336184,-9.95145910841
178.25661077,-39.4973495,-7.91962078341
178.48100147,-39.57093126,-5.8263722232
178.7059016,-39.64410357,-3.70665795036
175.13426986,-38.21574097,-293.322992294
175.345921,-38.29293804,-227.788187203
175.55807608,-38.369795,-159.558143417
175.77073398,-38.44630848,-125.362737821
175.98389357,-38.52247511,-99.7012923022
176.19755364,-38.59829151,-83.2035248928
176.41171294,-38.67375431,-69.4127145453
176.62637015,-38.74886014,-54.1839817123
176.8415239,-38.82360566,-40.1661936537
177.0571728,-38.8979875,-29.6819360049
177.27331535,-38.97200233,-22.5140759131
177.48995004,-39.0456468,-17.8411579409
177.70707528,-39.11891759,-14.4876295712
177.92468944,-39.19181137,-11.783468507
178.1427908,-39.26432484,-9.44385556628
178.36137764,-39.33645467,-7.31034584569
178.58044812,-39.40819758,-5.3004146868
178.80000038,-39.47955028,-3.53168133091
175.25000049,-38.06056505,-297.645896029
175.45227423,-38.1342112,-243.510570012
175.65500471,-38.20754681,-166.127184262
175.85819094,-38.28056895,-136.473232801
176.06183191,-38.35327468,-112.271506221
176.26592655,-38.42566105,-89.9231511816
176.47047376,-38.49772513,-77.5260341086
176.67547238,-38.56946399,-63.4856932583
176.88092121,-38.64087471,-47.6396967462
177.08681901,-38.71195437,-34.6343569892
177.29316451,-38.78270005,-25.7470162727
177.49995635,-38.85310886,-19.9880632515
177.70719317,-38.92317788,-16.0518016802
177.91487354,-38.99290423,-12.9050361502
178.12299599,-39.062285,-10.2289023422
178.331559,-39.13131734,-7.89171896232
178.540561,-39.19999835,-5.78544000028
178.75000037,-39.26832518,-3.92426517996
175.3868853,-37.91312432,-298.390427674
175.58669182,-37.98568634,-249.595533167
175.78694021,-38.05794522,-178.199571206
175.98762947,-38.12989814,-146.144334097
176.18875863,-38.20154227,-125.32115144
176.39032661,-38.2728748,-98.2762217814
176.59233234,-38.34389289,-82.7204362151
176.79477468,-38.41459375,-66.7606459189
176.99765246,-38.48497455,-49.4847505207
177.20096447,-38.55503251,-35.8164413526
177.40470945,-38.62476482,-26.641962525
177.60888609,-38.69416869,-20.5569413461
177.81349305,-38.76324133,-16.2885907614
178.01852894,-38.83197997,-12.8953739681
178.22399233,-38.90038182,-9.9933285477
178.42988174,-38.96844414,-7.45149304884
178.63619564,-39.03616415,-5.18235029467
178.84293248,-39.10353911,-3.36456004614
175.63355257,-37.80549584,-293.907094383
175.82545687,-37.87477308,-226.623699493
176.01776384,-37.94376986,-181.67611004
176.21047259,-38.01248372,-144.99700222
176.40358221,-38.08091216,-122.386978821
176.59709174,-38.1490527,-98.3202729942
176.79100017,-38.21690287,-79.8208749957
176.98530647,-38.28446019,-61.2580539994
177.18000959,-38.3517222,-45.532046616
177.37510841,-38.41868643,-34.0474786263
177.5706018,-38.48535043,-25.9732896482
177.76648859,-38.55171173,-20.2498662318
177.96276756,-38.61776789,-16.0371981575
178.15943747,-38.68351647,-12.6093178392
178.35649702,-38.74895503,-9.61724534931
178.55394491,-38.81408113,-6.98347917989
178.75177976,-38.87889236,-4.68497699493
178.95000018,-38.94338629,-2.83625913338
175.86555637,-37.69223252,-289.183511191
176.04712047,-37.75741966,-217.17200365
176.22904084,-37.82235516,-167.405744522
176.41131669,-37.88703692,-139.819472458
176.59394722,-37.95146285,-117.29980175
176.77693159,-38.01563086,-98.4080817272
176.96026893,-38.07953888,-78.0003111272
177.14395836,-38.14318482,-59.7526013312
177.32799895,-38.2065666,-45.6045155013
177.51238975,-38.26968216,-34.9615227803
177.69712979,-38.33252943,-27.0493672773
177.88221805,-38.39510634,-21.2149014288
178.06765351,-38.45741083,-16.8256644129
178.25343509,-38.51944085,-13.2611383019
178.4395617,-38.58119435,-10.1301986495
178.62603222,-38.64266928,-7.39304711193
178.81284548,-38.7038636,-5.08774333751
179.00000032,-38.76477527,-3.3981276397
176.0257567,-37.55293743,-289.616241296
176.20105374,-37.61567137,-210.973060128
176.37667975,-37.67817054,-160.252195107
176.55263402,-37.74043308,-138.484296992
176.72891581,-37.8024571,-115.6064324
176.90552435,-37.86424073,-98.7553710684
177.08245885,-37.92578211,-79.44603337
177.25971848,-37.98707938,-62.0890409578
177.43730241,-38.04813068,-48.3667656622
177.61520978,-38.10893415,-37.6389336902
177.79343969,-38.16948793,-29.3857075899
177.97199124,-38.22979018,-23.1123806822
178.15086347,-38.28983905,-18.2901843492
178.33005542,-38.3496327,-14.4007625293
178.50956611,-38.40916929,-11.069078928
178.68939452,-38.46844699,-8.22989066965
178.86953961,-38.52746396,-5.91137450026
179.0500003,-38.58621839,-4.25272606178
176.1310474,-37.39392334,-295.681135999
176.3050294,-37.45608992,-230.40025265
176.47933297,-37.51802531,-172.926070026
176.65395739,-37.5797277,-146.416450611
176.82890192,-37.64119526,-122.084127187
177.00416581,-37.70242616,-101.65809014
177.17974826,-37.76341859,-82.7603537557
177.35564847,-37.82417072,-65.6141823203
177.5318656,-37.88468075,-51.6154143933
177.70839881,-37.94494685,-40.5241882826
177.88524721,-38.00496724,-31.9062423883
178.0624099,-38.06474009,-25.1859698034
178.23988595,-38.12426361,-19.8393744516
178.41767441,-38.183536,-15.4479892281
178.59577431,-38.24255548,-11.8330433739
178.77418465,-38.30132025,-8.87440991381
178.95290439,-38.35982853,-6.31107855826
179.13193249,-38.41807854,-4.16867832498
176.22984033,-37.23261875,-289.863711373
176.4044388,-37.29491958,-240.23380127
176.57935867,-37.3569877,-182.689766564
176.7545992,-37.41882126,-154.289748855
176.93015965,-37.48041843,-130.470503834
177.10603922,-37.54177736,-105.309931911
177.28223712,-37.60289621,-84.7752890254
177.45875251,-37.66377316,-66.9166907577
177.63558455,-37.72440638,-52.2984629824
177.81273236,-37.78479404,-41.1880056613
177.99019504,-37.84493432,-32.8383025448
178.16797168,-37.90482539,-25.926668483
178.34606131,-37.96446545,-20.1726556804
178.52446297,-38.02385268,-15.6857633279
178.70317567,-38.08298528,-12.2984433446
178.88219838,-38.14186145,-9.39803408502
179.06153006,-38.20047938,-6.56304787438
179.24116963,-38.25883728,-4.08370811759
176.31018661,-37.06476099,-286.368170382
176.48071166,-37.12556453,-243.711597995
176.65154118,-37.18614634,-194.172522934
176.82267449,-37.2465047,-158.479353849
176.99411086,-37.30663789,-136.586432554
177.16584958,-37.3665442,-114.231373006
177.33788987,-37.42622193,-92.7336576097
177.51023097,-37.48566936,-73.084591858
177.68287208,-37.5448848,-56.5670179942
177.85581239,-37.60386655,-44.3614333566
178.02905105,-37.6626129,-35.2948446616
